tourney_id,tourney_name,surface,draw_size,winner_ht,winner_age,winner_rank,winner_rank_points,winner_ioc
2008-807,Acapulco,Clay,32,183.0,28.3778234086,96.0,432.0,CHI
2008-807,Acapulco,Clay,32,180.0,26.1492128679,8.0,1875.0,ARG
2008-807,Acapulco,Clay,32,180.0,27.446954141,131.0,335.0,PER
2008-807,Acapulco,Clay,32,190.0,25.3497604381,46.0,733.0,ARG
2008-807,Acapulco,Clay,32,183.0,22.5133470226,28.0,1065.0,ESP
2008-807,Acapulco,Clay,32,180.0,26.1492128679,8.0,1875.0,ARG
2008-807,Acapulco,Clay,32,183.0,22.5133470226,28.0,1065.0,ESP
2008-807,Acapulco,Clay,32,183.0,22.5133470226,28.0,1065.0,ESP
2008-375,Lyon,Carpet,32,188.0,26.1409993155,7.0,2045.0,USA
2008-375,Lyon,Carpet,32,183.0,26.0369609856,57.0,700.0,USA
2008-375,Lyon,Carpet,32,170.0,29.8480492813,80.0,558.0,BEL
2008-375,Lyon,Carpet,32,193.0,24.1834360027,27.0,1115.0,SWE
2008-375,Lyon,Carpet,32,183.0,23.813826146500002,10.0,1690.0,FRA
2008-375,Lyon,Carpet,32,190.0,24.662559890500003,34.0,955.0,ITA
2008-375,Lyon,Carpet,32,193.0,22.5188227242,182.0,238.0,FRA
2008-375,Lyon,Carpet,32,188.0,32.1861738535,83.0,544.0,ECU
2008-375,Lyon,Carpet,32,185.0,26.7707049966,33.0,1000.0,FRA
2008-375,Lyon,Carpet,32,183.0,28.687200547600003,63.0,655.0,ESP
2008-375,Lyon,Carpet,32,178.0,35.8631074606,54.0,712.0,FRA
2008-375,Lyon,Carpet,32,188.0,23.509924709099998,14.0,1485.0,FRA
2008-375,Lyon,Carpet,32,180.0,26.4722792608,18.0,1285.0,ESP
2008-375,Lyon,Carpet,32,185.0,26.8336755647,56.0,704.0,FRA
2008-375,Lyon,Carpet,32,178.0,24.605065024,58.0,693.0,BEL
2008-375,Lyon,Carpet,32,185.0,22.340862423,15.0,1485.0,FRA
2008-375,Lyon,Carpet,32,188.0,26.1409993155,7.0,2045.0,USA
2008-375,Lyon,Carpet,32,193.0,24.1834360027,27.0,1115.0,SWE
2008-375,Lyon,Carpet,32,183.0,23.813826146500002,10.0,1690.0,FRA
2008-375,Lyon,Carpet,32,193.0,22.5188227242,182.0,238.0,FRA
2008-375,Lyon,Carpet,32,183.0,28.687200547600003,63.0,655.0,ESP
2008-375,Lyon,Carpet,32,188.0,23.509924709099998,14.0,1485.0,FRA
2008-375,Lyon,Carpet,32,185.0,26.8336755647,56.0,704.0,FRA
2008-375,Lyon,Carpet,32,178.0,24.605065024,58.0,693.0,BEL
2008-375,Lyon,Carpet,32,193.0,24.1834360027,27.0,1115.0,SWE
2008-375,Lyon,Carpet,32,183.0,23.813826146500002,10.0,1690.0,FRA
2008-375,Lyon,Carpet,32,188.0,23.509924709099998,14.0,1485.0,FRA
2008-375,Lyon,Carpet,32,185.0,26.8336755647,56.0,704.0,FRA
2008-375,Lyon,Carpet,32,193.0,24.1834360027,27.0,1115.0,SWE
2008-375,Lyon,Carpet,32,185.0,26.8336755647,56.0,704.0,FRA
2008-375,Lyon,Carpet,32,193.0,24.1834360027,27.0,1115.0,SWE
2008-573,Valencia,Clay,32,175.0,26.0342231348,5.0,2570.0,ESP
2008-573,Valencia,Clay,32,180.0,22.2231348392,147.0,294.0,ESP
2008-573,Valencia,Clay,32,190.0,20.6461327858,75.0,509.0,GER
2008-573,Valencia,Clay,32,188.0,24.4134154689,31.0,1050.0,ESP
2008-573,Valencia,Clay,32,180.0,25.954825462,18.0,1400.0,ESP
2008-573,Valencia,Clay,32,183.0,28.273785078699998,80.0,488.0,ESP
2008-573,Valencia,Clay,32,193.0,21.6180698152,63.0,577.0,FRA
2008-573,Valencia,Clay,32,188.0,26.7515400411,39.0,826.0,ITA
2008-573,Valencia,Clay,32,185.0,20.1642710472,113.0,379.0,KAZ
2008-573,Valencia,Clay,32,185.0,22.6858316222,131.0,333.0,ESP
2008-573,Valencia,Clay,32,190.0,21.0239561944,62.0,582.0,NED
2008-573,Valencia,Clay,32,193.0,28.213552361399998,86.0,475.0,RUS
2008-573,Valencia,Clay,32,183.0,22.6475017112,27.0,1105.0,ESP
2008-573,Valencia,Clay,32,183.0,21.9767282683,124.0,362.0,ARG
2008-573,Valencia,Clay,32,188.0,24.8624229979,65.0,561.0,ESP
2008-573,Valencia,Clay,32,185.0,24.043805612600003,17.0,1440.0,ARG
2008-573,Valencia,Clay,32,175.0,26.0342231348,5.0,2570.0,ESP
2008-573,Valencia,Clay,32,188.0,24.4134154689,31.0,1050.0,ESP
2008-573,Valencia,Clay,32,180.0,25.954825462,18.0,1400.0,ESP
2008-573,Valencia,Clay,32,188.0,26.7515400411,39.0,826.0,ITA
2008-573,Valencia,Clay,32,185.0,20.1642710472,113.0,379.0,KAZ
2008-573,Valencia,Clay,32,190.0,21.0239561944,62.0,582.0,NED
2008-573,Valencia,Clay,32,183.0,22.6475017112,27.0,1105.0,ESP
2008-573,Valencia,Clay,32,185.0,24.043805612600003,17.0,1440.0,ARG
2008-573,Valencia,Clay,32,175.0,26.0342231348,5.0,2570.0,ESP
2008-573,Valencia,Clay,32,180.0,25.954825462,18.0,1400.0,ESP
2008-573,Valencia,Clay,32,185.0,20.1642710472,113.0,379.0,KAZ
2008-573,Valencia,Clay,32,183.0,22.6475017112,27.0,1105.0,ESP
2008-573,Valencia,Clay,32,175.0,26.0342231348,5.0,2570.0,ESP
2008-573,Valencia,Clay,32,183.0,22.6475017112,27.0,1105.0,ESP
2008-573,Valencia,Clay,32,175.0,26.0342231348,5.0,2570.0,ESP
2008-773,Bucharest,Clay,32,185.0,22.225872689899997,12.0,1565.0,FRA
2008-773,Bucharest,Clay,32,185.0,26.291581108800003,165.0,260.0,ROU
2008-773,Bucharest,Clay,32,,25.4428473648,183.0,234.0,ROU
2008-773,Bucharest,Clay,32,188.0,23.2963723477,97.0,487.0,RUS
2008-773,Bucharest,Clay,32,183.0,23.0499657769,18.0,1305.0,ESP
2008-773,Bucharest,Clay,32,188.0,25.264887063699998,64.0,636.0,ESP
2008-773,Bucharest,Clay,32,180.0,22.6255989049,94.0,500.0,ESP
2008-773,Bucharest,Clay,32,190.0,32.0328542094,61.0,665.0,ESP
2008-773,Bucharest,Clay,32,190.0,25.8863791923,51.0,736.0,ARG
2008-773,Bucharest,Clay,32,183.0,28.5776865161,112.0,444.0,ARG
2008-773,Bucharest,Clay,32,183.0,27.0636550308,87.0,517.0,GER
2008-773,Bucharest,Clay,32,183.0,26.8884325804,71.0,585.0,ESP
2008-773,Bucharest,Clay,32,188.0,27.1540041068,74.0,556.0,ITA
2008-773,Bucharest,Clay,32,180.0,27.5263518138,69.0,597.0,FRA
2008-773,Bucharest,Clay,32,175.0,27.783709787800003,56.0,694.0,ESP
2008-773,Bucharest,Clay,32,183.0,23.698836413400002,17.0,1390.0,FRA
2008-773,Bucharest,Clay,32,185.0,22.225872689899997,12.0,1565.0,FRA
2008-773,Bucharest,Clay,32,188.0,23.2963723477,97.0,487.0,RUS
2008-773,Bucharest,Clay,32,188.0,25.264887063699998,64.0,636.0,ESP
2008-773,Bucharest,Clay,32,190.0,32.0328542094,61.0,665.0,ESP
2008-773,Bucharest,Clay,32,190.0,25.8863791923,51.0,736.0,ARG
2008-773,Bucharest,Clay,32,183.0,26.8884325804,71.0,585.0,ESP
2008-773,Bucharest,Clay,32,180.0,27.5263518138,69.0,597.0,FRA
2008-773,Bucharest,Clay,32,183.0,23.698836413400002,17.0,1390.0,FRA
2008-773,Bucharest,Clay,32,185.0,22.225872689899997,12.0,1565.0,FRA
2008-773,Bucharest,Clay,32,190.0,32.0328542094,61.0,665.0,ESP
2008-773,Bucharest,Clay,32,190.0,25.8863791923,51.0,736.0,ARG
2008-773,Bucharest,Clay,32,183.0,23.698836413400002,17.0,1390.0,FRA
2008-773,Bucharest,Clay,32,190.0,32.0328542094,61.0,665.0,ESP
2008-773,Bucharest,Clay,32,183.0,23.698836413400002,17.0,1390.0,FRA
2008-773,Bucharest,Clay,32,183.0,23.698836413400002,17.0,1390.0,FRA
2008-500,Halle,Grass,32,185.0,26.8364134155,1.0,6675.0,SUI
2008-500,Halle,Grass,32,198.0,32.0821355236,342.0,101.0,CZE
2008-500,Halle,Grass,32,178.0,35.498973305999996,52.0,721.0,FRA
2008-500,Halle,Grass,32,183.0,22.9787816564,23.0,1190.0,CYP
2008-500,Halle,Grass,32,183.0,25.9575633128,18.0,1335.0,RUS
2008-500,Halle,Grass,32,183.0,30.929500342199997,38.0,895.0,GER
2008-500,Halle,Grass,32,178.0,24.240930869299998,53.0,715.0,BEL
2008-500,Halle,Grass,32,190.0,28.0602327173,35.0,906.0,FRA
2008-500,Halle,Grass,32,188.0,30.1848049281,37.0,895.0,GER
2008-500,Halle,Grass,32,178.0,24.648870636599998,40.0,875.0,GER
2008-500,Halle,Grass,32,193.0,23.819301848000002,42.0,820.0,SWE
2008-500,Halle,Grass,32,196.0,22.726899384,12.0,1490.0,CZE
2008-500,Halle,Grass,32,190.0,20.7994524298,97.0,465.0,GER
2008-500,Halle,Grass,32,190.0,22.340862423,144.0,332.0,GER
2008-500,Halle,Grass,32,178.0,26.981519507199998,104.0,438.0,GER
2008-500,Halle,Grass,32,185.0,28.449007529099998,7.0,2015.0,USA
2008-500,Halle,Grass,32,185.0,26.8364134155,1.0,6675.0,SUI
2008-500,Halle,Grass,32,183.0,22.9787816564,23.0,1190.0,CYP
2008-500,Halle,Grass,32,183.0,30.929500342199997,38.0,895.0,GER
2008-500,Halle,Grass,32,190.0,28.0602327173,35.0,906.0,FRA
2008-500,Halle,Grass,32,178.0,24.648870636599998,40.0,875.0,GER
2008-500,Halle,Grass,32,193.0,23.819301848000002,42.0,820.0,SWE
2008-500,Halle,Grass,32,190.0,22.340862423,144.0,332.0,GER
2008-500,Halle,Grass,32,185.0,28.449007529099998,7.0,2015.0,USA
2008-500,Halle,Grass,32,185.0,26.8364134155,1.0,6675.0,SUI
2008-500,Halle,Grass,32,183.0,30.929500342199997,38.0,895.0,GER
2008-500,Halle,Grass,32,178.0,24.648870636599998,40.0,875.0,GER
2008-500,Halle,Grass,32,185.0,28.449007529099998,7.0,2015.0,USA
2008-500,Halle,Grass,32,185.0,26.8364134155,1.0,6675.0,SUI
2008-500,Halle,Grass,32,178.0,24.648870636599998,40.0,875.0,GER
2008-500,Halle,Grass,32,185.0,26.8364134155,1.0,6675.0,SUI
2008-505,Vina del Mar,Clay,32,183.0,27.498973306,24.0,1380.0,CHI
2008-505,Vina del Mar,Clay,32,185.0,26.989733059499997,102.0,410.0,ARG
2008-505,Vina del Mar,Clay,32,183.0,24.982888432600003,78.0,517.0,ARG
2008-505,Vina del Mar,Clay,32,180.0,27.370294319,76.0,520.0,PER
2008-505,Vina del Mar,Clay,32,188.0,24.2026009582,29.0,1050.0,ESP
2008-505,Vina del Mar,Clay,32,180.0,22.0725530459,111.0,384.0,URU
2008-505,Vina del Mar,Clay,32,185.0,22.4750171116,167.0,253.0,ESP
2008-505,Vina del Mar,Clay,32,190.0,25.273100616,58.0,581.0,ARG
2008-505,Vina del Mar,Clay,32,178.0,25.796030116399997,106.0,402.0,ARG
2008-505,Vina del Mar,Clay,32,190.0,21.796030116399997,125.0,349.0,ESP
2008-505,Vina del Mar,Clay,32,183.0,27.9644079398,86.0,485.0,ARG
2008-505,Vina del Mar,Clay,32,185.0,23.832991101999998,21.0,1450.0,ARG
2008-505,Vina del Mar,Clay,32,185.0,28.7036276523,72.0,537.0,ARG
2008-505,Vina del Mar,Clay,32,183.0,28.0629705681,88.0,472.0,ESP
2008-505,Vina del Mar,Clay,32,185.0,27.805612594099998,289.0,131.0,ESP
2008-505,Vina del Mar,Clay,32,178.0,20.681724845999998,104.0,407.0,ITA
2008-505,Vina del Mar,Clay,32,183.0,27.498973306,24.0,1380.0,CHI
2008-505,Vina del Mar,Clay,32,183.0,24.982888432600003,78.0,517.0,ARG
2008-505,Vina del Mar,Clay,32,180.0,22.0725530459,111.0,384.0,URU
2008-505,Vina del Mar,Clay,32,190.0,25.273100616,58.0,581.0,ARG
2008-505,Vina del Mar,Clay,32,178.0,25.796030116399997,106.0,402.0,ARG
2008-505,Vina del Mar,Clay,32,185.0,23.832991101999998,21.0,1450.0,ARG
2008-505,Vina del Mar,Clay,32,183.0,28.0629705681,88.0,472.0,ESP
2008-505,Vina del Mar,Clay,32,178.0,20.681724845999998,104.0,407.0,ITA
2008-505,Vina del Mar,Clay,32,183.0,27.498973306,24.0,1380.0,CHI
2008-505,Vina del Mar,Clay,32,180.0,22.0725530459,111.0,384.0,URU
2008-505,Vina del Mar,Clay,32,185.0,23.832991101999998,21.0,1450.0,ARG
2008-505,Vina del Mar,Clay,32,183.0,28.0629705681,88.0,472.0,ESP
2008-505,Vina del Mar,Clay,32,183.0,27.498973306,24.0,1380.0,CHI
2008-505,Vina del Mar,Clay,32,185.0,23.832991101999998,21.0,1450.0,ARG
2008-505,Vina del Mar,Clay,32,183.0,27.498973306,24.0,1380.0,CHI
2008-506,Buenos Aires,Clay,32,180.0,26.1300479124,11.0,1700.0,ARG
2008-506,Buenos Aires,Clay,32,178.0,20.7392197125,78.0,506.0,ITA
2008-506,Buenos Aires,Clay,32,178.0,25.853524982899998,103.0,416.0,ARG
2008-506,Buenos Aires,Clay,32,188.0,26.598220397,35.0,895.0,ITA
2008-506,Buenos Aires,Clay,32,190.0,28.4709103354,25.0,1305.0,ARG
2008-506,Buenos Aires,Clay,32,188.0,20.1368925394,181.0,229.0,BRA
2008-506,Buenos Aires,Clay,32,180.0,29.8590006845,60.0,575.0,ESP
2008-506,Buenos Aires,Clay,32,183.0,22.4941820671,29.0,1100.0,ESP
2008-506,Buenos Aires,Clay,32,185.0,24.599589322399996,32.0,945.0,RUS
2008-506,Buenos Aires,Clay,32,185.0,29.8206707734,105.0,414.0,CZE
2008-506,Buenos Aires,Clay,32,185.0,22.5325119781,157.0,271.0,ESP
2008-506,Buenos Aires,Clay,32,190.0,25.3305954825,51.0,621.0,ARG
2008-506,Buenos Aires,Clay,32,183.0,26.4531143053,41.0,735.0,ITA
2008-506,Buenos Aires,Clay,32,185.0,28.7611225188,76.0,512.0,ARG
2008-506,Buenos Aires,Clay,32,180.0,27.427789185500004,121.0,360.0,PER
2008-506,Buenos Aires,Clay,32,183.0,31.427789185500004,43.0,730.0,ARG
2008-506,Buenos Aires,Clay,32,180.0,26.1300479124,11.0,1700.0,ARG
2008-506,Buenos Aires,Clay,32,188.0,26.598220397,35.0,895.0,ITA
2008-506,Buenos Aires,Clay,32,190.0,28.4709103354,25.0,1305.0,ARG
2008-506,Buenos Aires,Clay,32,183.0,22.4941820671,29.0,1100.0,ESP
2008-506,Buenos Aires,Clay,32,185.0,24.599589322399996,32.0,945.0,RUS
2008-506,Buenos Aires,Clay,32,190.0,25.3305954825,51.0,621.0,ARG
2008-506,Buenos Aires,Clay,32,183.0,26.4531143053,41.0,735.0,ITA
2008-506,Buenos Aires,Clay,32,183.0,31.427789185500004,43.0,730.0,ARG
2008-506,Buenos Aires,Clay,32,180.0,26.1300479124,11.0,1700.0,ARG
2008-506,Buenos Aires,Clay,32,190.0,28.4709103354,25.0,1305.0,ARG
2008-506,Buenos Aires,Clay,32,190.0,25.3305954825,51.0,621.0,ARG
2008-506,Buenos Aires,Clay,32,183.0,26.4531143053,41.0,735.0,ITA
2008-506,Buenos Aires,Clay,32,180.0,26.1300479124,11.0,1700.0,ARG
2008-506,Buenos Aires,Clay,32,190.0,25.3305954825,51.0,621.0,ARG
2008-506,Buenos Aires,Clay,32,180.0,26.1300479124,11.0,1700.0,ARG
2008-308,Munich,Clay,32,185.0,26.291581108800003,18.0,1385.0,FRA
2008-308,Munich,Clay,32,,21.3086926762,305.0,115.0,ITA
2008-308,Munich,Clay,32,185.0,24.0958247775,121.0,368.0,GER
2008-308,Munich,Clay,32,198.0,19.5811088296,50.0,696.0,CRO
2008-308,Munich,Clay,32,173.0,28.8268309377,184.0,217.0,BRA
2008-308,Munich,Clay,32,180.0,32.3175906913,55.0,649.0,KOR
2008-308,Munich,Clay,32,183.0,22.554414784400002,58.0,601.0,ITA
2008-308,Munich,Clay,32,190.0,24.1834360027,46.0,743.0,ITA
2008-308,Munich,Clay,32,178.0,24.125941136199998,48.0,713.0,BEL
2008-308,Munich,Clay,32,193.0,36.6269678303,295.0,120.0,MAR
2008-308,Munich,Clay,32,198.0,19.5947980835,75.0,513.0,ARG
2008-308,Munich,Clay,32,185.0,24.7912388775,25.0,1155.0,RUS
2008-308,Munich,Clay,32,193.0,27.8247775496,65.0,552.0,GER
2008-308,Munich,Clay,32,193.0,28.251882272399996,84.0,490.0,RUS
2008-308,Munich,Clay,32,193.0,25.8507871321,88.0,482.0,BEL
2008-308,Munich,Clay,32,183.0,27.748117727600004,15.0,1440.0,CHI
2008-308,Munich,Clay,32,185.0,26.291581108800003,18.0,1385.0,FRA
2008-308,Munich,Clay,32,198.0,19.5811088296,50.0,696.0,CRO
2008-308,Munich,Clay,32,180.0,32.3175906913,55.0,649.0,KOR
2008-308,Munich,Clay,32,183.0,22.554414784400002,58.0,601.0,ITA
2008-308,Munich,Clay,32,193.0,36.6269678303,295.0,120.0,MAR
2008-308,Munich,Clay,32,198.0,19.5947980835,75.0,513.0,ARG
2008-308,Munich,Clay,32,193.0,28.251882272399996,84.0,490.0,RUS
2008-308,Munich,Clay,32,183.0,27.748117727600004,15.0,1440.0,CHI
2008-308,Munich,Clay,32,185.0,26.291581108800003,18.0,1385.0,FRA
2008-308,Munich,Clay,32,183.0,22.554414784400002,58.0,601.0,ITA
2008-308,Munich,Clay,32,193.0,36.6269678303,295.0,120.0,MAR
2008-308,Munich,Clay,32,183.0,27.748117727600004,15.0,1440.0,CHI
2008-308,Munich,Clay,32,183.0,22.554414784400002,58.0,601.0,ITA
2008-308,Munich,Clay,32,183.0,27.748117727600004,15.0,1440.0,CHI
2008-308,Munich,Clay,32,183.0,27.748117727600004,15.0,1440.0,CHI
2008-306,Poertschach,Clay,32,178.0,26.962354551700003,4.0,3290.0,RUS
2008-306,Poertschach,Clay,32,206.0,23.0636550308,85.0,502.0,USA
2008-306,Poertschach,Clay,32,175.0,23.1238877481,61.0,584.0,ISR
2008-306,Poertschach,Clay,32,190.0,24.240930869299998,32.0,973.0,ITA
2008-306,Poertschach,Clay,32,180.0,26.633812457199998,96.0,457.0,RUS
2008-306,Poertschach,Clay,32,188.0,21.2073921971,357.0,93.0,SLO
2008-306,Poertschach,Clay,32,183.0,26.992470910300003,103.0,434.0,AUT
2008-306,Poertschach,Clay,32,190.0,21.1197809719,58.0,614.0,NED
2008-306,Poertschach,Clay,32,198.0,20.6160164271,41.0,820.0,USA
2008-306,Poertschach,Clay,32,185.0,22.781656399699997,109.0,423.0,ESP
2008-306,Poertschach,Clay,32,183.0,26.5817932923,122.0,383.0,ESP
2008-306,Poertschach,Clay,32,193.0,29.1690622861,29.0,1005.0,CRO
2008-306,Poertschach,Clay,32,183.0,25.6153319644,97.0,455.0,USA
2008-306,Poertschach,Clay,32,168.0,27.3319644079,69.0,554.0,BEL
2008-306,Poertschach,Clay,32,185.0,30.069815195100002,92.0,480.0,CZE
2008-306,Poertschach,Clay,32,185.0,24.139630390100002,14.0,1430.0,ARG
2008-306,Poertschach,Clay,32,178.0,26.962354551700003,4.0,3290.0,RUS
2008-306,Poertschach,Clay,32,190.0,24.240930869299998,32.0,973.0,ITA
2008-306,Poertschach,Clay,32,180.0,26.633812457199998,96.0,457.0,RUS
2008-306,Poertschach,Clay,32,183.0,26.992470910300003,103.0,434.0,AUT
2008-306,Poertschach,Clay,32,185.0,22.781656399699997,109.0,423.0,ESP
2008-306,Poertschach,Clay,32,193.0,29.1690622861,29.0,1005.0,CRO
2008-306,Poertschach,Clay,32,183.0,25.6153319644,97.0,455.0,USA
2008-306,Poertschach,Clay,32,185.0,24.139630390100002,14.0,1430.0,ARG
2008-306,Poertschach,Clay,32,178.0,26.962354551700003,4.0,3290.0,RUS
2008-306,Poertschach,Clay,32,180.0,26.633812457199998,96.0,457.0,RUS
2008-306,Poertschach,Clay,32,193.0,29.1690622861,29.0,1005.0,CRO
2008-306,Poertschach,Clay,32,185.0,24.139630390100002,14.0,1430.0,ARG
2008-306,Poertschach,Clay,32,178.0,26.962354551700003,4.0,3290.0,RUS
2008-306,Poertschach,Clay,32,185.0,24.139630390100002,14.0,1430.0,ARG
2008-306,Poertschach,Clay,32,178.0,26.962354551700003,4.0,3290.0,RUS
2008-301,Auckland,Hard,32,175.0,25.765913757699998,5.0,2750.0,ESP
2008-301,Auckland,Hard,32,185.0,28.6461327858,70.0,537.0,ARG
2008-301,Auckland,Hard,32,185.0,26.0479123888,74.0,521.0,FRA
2008-301,Auckland,Hard,32,183.0,22.379192334000003,29.0,965.0,ESP
2008-301,Auckland,Hard,32,183.0,27.901437371700002,24.0,1340.0,ESP
2008-301,Auckland,Hard,32,183.0,26.6283367556,62.0,590.0,AUT
2008-301,Auckland,Hard,32,183.0,28.2436687201,80.0,514.0,CHI
2008-301,Auckland,Hard,32,185.0,27.4688569473,165.0,255.0,BEL
2008-301,Auckland,Hard,32,175.0,27.112936345,45.0,681.0,ESP
2008-301,Auckland,Hard,32,190.0,27.638603696100002,54.0,619.0,FRA
2008-301,Auckland,Hard,32,168.0,26.9678302533,55.0,616.0,BEL
2008-301,Auckland,Hard,32,185.0,23.7754962355,23.0,1350.0,ARG
2008-301,Auckland,Hard,32,178.0,24.227241615300002,31.0,940.0,GER
2008-301,Auckland,Hard,32,198.0,19.274469541400002,59.0,605.0,CRO
2008-301,Auckland,Hard,32,190.0,24.257357974,56.0,611.0,GER
2008-301,Auckland,Hard,32,190.0,28.3559206023,20.0,1425.0,ARG
2008-301,Auckland,Hard,32,175.0,25.765913757699998,5.0,2750.0,ESP
2008-301,Auckland,Hard,32,185.0,26.0479123888,74.0,521.0,FRA
2008-301,Auckland,Hard,32,183.0,27.901437371700002,24.0,1340.0,ESP
2008-301,Auckland,Hard,32,183.0,28.2436687201,80.0,514.0,CHI
2008-301,Auckland,Hard,32,190.0,27.638603696100002,54.0,619.0,FRA
2008-301,Auckland,Hard,32,185.0,23.7754962355,23.0,1350.0,ARG
2008-301,Auckland,Hard,32,178.0,24.227241615300002,31.0,940.0,GER
2008-301,Auckland,Hard,32,190.0,24.257357974,56.0,611.0,GER
2008-301,Auckland,Hard,32,185.0,26.0479123888,74.0,521.0,FRA
2008-301,Auckland,Hard,32,183.0,27.901437371700002,24.0,1340.0,ESP
2008-301,Auckland,Hard,32,185.0,23.7754962355,23.0,1350.0,ARG
2008-301,Auckland,Hard,32,178.0,24.227241615300002,31.0,940.0,GER
2008-301,Auckland,Hard,32,183.0,27.901437371700002,24.0,1340.0,ESP
2008-301,Auckland,Hard,32,178.0,24.227241615300002,31.0,940.0,GER
2008-301,Auckland,Hard,32,178.0,24.227241615300002,31.0,940.0,GER
2008-1536,Madrid Masters,Hard,48,190.0,20.1204654346,54.0,719.0,LAT
2008-1536,Madrid Masters,Hard,48,188.0,26.844626967800004,25.0,1145.0,USA
2008-1536,Madrid Masters,Hard,48,178.0,24.9938398357,31.0,1065.0,GER
2008-1536,Madrid Masters,Hard,48,188.0,27.0636550308,40.0,865.0,ESP
2008-1536,Madrid Masters,Hard,48,198.0,27.230663928800002,73.0,579.0,ROU
2008-1536,Madrid Masters,Hard,48,193.0,24.164271047199996,28.0,1080.0,SWE
2008-1536,Madrid Masters,Hard,48,183.0,23.794661191,16.0,1390.0,FRA
2008-1536,Madrid Masters,Hard,48,183.0,26.0177960301,63.0,660.0,USA
2008-1536,Madrid Masters,Hard,48,180.0,26.4531143053,19.0,1255.0,ESP
2008-1536,Madrid Masters,Hard,48,193.0,22.116358658499998,18.0,1283.0,FRA
2008-1536,Madrid Masters,Hard,48,198.0,20.0410677618,24.0,1170.0,CRO
2008-1536,Madrid Masters,Hard,48,183.0,23.014373716599998,43.0,810.0,ITA
2008-1536,Madrid Masters,Hard,48,196.0,23.0718685832,22.0,1205.0,CZE
2008-1536,Madrid Masters,Hard,48,185.0,27.225188227199997,33.0,1030.0,FIN
2008-1536,Madrid Masters,Hard,48,190.0,22.5051334702,58.0,696.0,ESP
2008-1536,Madrid Masters,Hard,48,185.0,29.87816564,30.0,1065.0,CZE
2008-1536,Madrid Masters,Hard,48,185.0,22.3627652293,1.0,7000.0,ESP
2008-1536,Madrid Masters,Hard,48,185.0,22.3216974675,14.0,1415.0,FRA
2008-1536,Madrid Masters,Hard,48,183.0,23.545516769299997,12.0,1520.0,SUI
2008-1536,Madrid Masters,Hard,48,188.0,27.0636550308,40.0,865.0,ESP
2008-1536,Madrid Masters,Hard,48,188.0,21.3963039014,3.0,4725.0,SRB
2008-1536,Madrid Masters,Hard,48,208.0,29.623545516799997,21.0,1215.0,CRO
2008-1536,Madrid Masters,Hard,48,183.0,23.794661191,16.0,1390.0,FRA
2008-1536,Madrid Masters,Hard,48,183.0,26.0177960301,63.0,660.0,USA
2008-1536,Madrid Masters,Hard,48,188.0,26.12183436,8.0,1970.0,USA
2008-1536,Madrid Masters,Hard,48,193.0,22.116358658499998,18.0,1283.0,FRA
2008-1536,Madrid Masters,Hard,48,198.0,20.0410677618,24.0,1170.0,CRO
2008-1536,Madrid Masters,Hard,48,190.0,21.415468856900002,4.0,2995.0,GBR
2008-1536,Madrid Masters,Hard,48,180.0,26.781656399699997,7.0,2175.0,ARG
2008-1536,Madrid Masters,Hard,48,198.0,20.054757015699998,9.0,1685.0,ARG
2008-1536,Madrid Masters,Hard,48,188.0,23.490759753600003,15.0,1410.0,FRA
2008-1536,Madrid Masters,Hard,48,185.0,27.1813826146,2.0,5930.0,SUI
2008-1536,Madrid Masters,Hard,48,185.0,22.3627652293,1.0,7000.0,ESP
2008-1536,Madrid Masters,Hard,48,188.0,27.0636550308,40.0,865.0,ESP
2008-1536,Madrid Masters,Hard,48,208.0,29.623545516799997,21.0,1215.0,CRO
2008-1536,Madrid Masters,Hard,48,183.0,23.794661191,16.0,1390.0,FRA
2008-1536,Madrid Masters,Hard,48,193.0,22.116358658499998,18.0,1283.0,FRA
2008-1536,Madrid Masters,Hard,48,190.0,21.415468856900002,4.0,2995.0,GBR
2008-1536,Madrid Masters,Hard,48,198.0,20.054757015699998,9.0,1685.0,ARG
2008-1536,Madrid Masters,Hard,48,185.0,27.1813826146,2.0,5930.0,SUI
2008-1536,Madrid Masters,Hard,48,185.0,22.3627652293,1.0,7000.0,ESP
2008-1536,Madrid Masters,Hard,48,183.0,23.794661191,16.0,1390.0,FRA
2008-1536,Madrid Masters,Hard,48,190.0,21.415468856900002,4.0,2995.0,GBR
2008-1536,Madrid Masters,Hard,48,185.0,27.1813826146,2.0,5930.0,SUI
2008-1536,Madrid Masters,Hard,48,183.0,23.794661191,16.0,1390.0,FRA
2008-1536,Madrid Masters,Hard,48,190.0,21.415468856900002,4.0,2995.0,GBR
2008-1536,Madrid Masters,Hard,48,190.0,21.415468856900002,4.0,2995.0,GBR
2008-429,Stockholm,Hard,32,180.0,26.762491444200002,7.0,1975.0,ARG
2008-429,Stockholm,Hard,32,198.0,26.266940451700002,771.0,20.0,SWE
2008-429,Stockholm,Hard,32,183.0,33.516769336100005,327.0,108.0,SUI
2008-429,Stockholm,Hard,32,175.0,27.860369609899998,51.0,742.0,ESP
2008-429,Stockholm,Hard,32,185.0,27.2060232717,33.0,985.0,FIN
2008-429,Stockholm,Hard,32,173.0,30.803559206,86.0,525.0,FRA
2008-429,Stockholm,Hard,32,180.0,30.4914442163,83.0,530.0,ESP
